Day,Word,Mean
41,compost,"퇴비, 두엄, 퇴비를 만들다, 두엄을 끼얹다"
41,temperament,기질
41,rent,"임대료, 임대하다"
41,shred,조각조각으로 찢다
41,unpredictable,예측할 수 없는
41,tribute,경의의 표시
41,artery,동맥
41,inherent,내재하는
41,harass,희롱하다
41,narrative,"서술의, 이야기로 이루어진, 이야기"
41,assemble,"모으다, 조립하다"
41,spike,"못, 뾰족한것"
41,sneak,몰래 들어가다
41,sophisticated,"세련된, 정교한"
41,handle,"처리하다, 다루다"
41,enlightenment,깨달음
41,cosmetic,"화장품, 허울뿐인, 표면적인"
41,gracious,상냥한
41,aspire,열망하다
41,obstruct,"방해하다, 가로막다"
41,patrol,"순찰, 순찰병"
41,accelerate,"가속하다, 촉진하다"
41,heatstroke,일사병
41,oval,"타원형의, 타원형"
41,veteran,"베테랑, 참전용사"
41,trail,"흔적, 오솔길, 끌다, 추적하다"
41,vocation,"천직, 직업"
41,vegetarian,채식주의자
41,decode,해독하다
41,fellow,"친구, 동료, 동료의"
41,mandate,"권한, 명령, 권한을 부여하다, 명령하다"
41,perish,"소멸하다, 죽다"
41,inseparable,떼어낼 수 없는
41,domain,"영역, 도메인"
41,statesman,정치인
41,connotation,"함축, 내포"
41,stereotype,"인습, 고정관념"
42,hollow,속이 빈
42,structural,"구조상의, 구조적인"
42,mortgage,"담보, 저당잡히다"
42,inject,"주사하다, 주입하다"
42,crisis,위기
42,latter,"나중의, 후자의, (둘 중에서) 후자"
42,illuminate,계몽하다
42,mimic,흉내내다
42,unearth,발굴하다
42,wail,"울부짖다, 한탄하다"
42,shudder,"(공포, 추위로) 떨다, 떨림"
42,stride,성큼성큼 걷다
42,applicant,지원자
42,disprove,반증하다
42,distrub,방해하다
42,hemisphere,"(지구, 뇌의) 반구"
42,recur,재발하다
42,elastic,"탄력있는, 고무줄"
42,counterpart,대응 하는 것
42,stubborn,"완고한, 고집 센"
42,suicide,자살
42,lure,"유혹하다, 매력"
42,underprivileged,혜택받지 못한
42,morale,"사기, 의욕"
42,examine,"조사하다, 검사하다"
42,compromise,"타협하다, 타협"
42,foremost,주요한
42,precaution,"예방조치, 조심"
42,torture,"고문, 고문하다"
42,entrust,위임하다
42,sway,"흔들다, 동요시키다"
42,religious,"종교의, 신앙심이 깊은"
42,obligation,"의무, 책임"
42,pest,"해충, 유해동물"
42,subdue,완화하다
42,incorporate,통합하다
42,regime,"정권, 제도"
42,terminate,끝내다
42,rebel,반역을 일으키다
42,meanwhile,한편
43,folklore,민속
43,vast,방대한
43,preliminary,"예비의, 준비의, 예비 단계, 예선"
43,theft,절도
43,painkiller,진통제
43,amend,수정하다
43,recess,"휴식, 휴업"
43,exploit,이용하다
43,autonomy,"자율, 자치"
43,outfit,복장과 장비
43,mourn,애도하다
43,evoke,이끌어내다
43,burden,"부담, ~에게 부담을 지우다"
43,latitude,위도
43,patch,"조각, 작은 땅, 덧대다, 때우다"
43,maternal,모성의
43,pharmacy,"약국, 약학"
43,marine,"바다의, 해양의"
43,prestigious,명성이 있는
43,friction,"마찰, 충돌"
43,defend,방어하다
43,fraud,"사기, 사기꾼"
43,easygoing,태평스러운
43,insomnia,불면증
43,intermediate,"중급의, 중간의, 중급자"
43,transport,"수송하다, 수송"
43,paradigm,"패러다임, 사고체계"
43,charge,"요금, 책임, (요금을) 청구하다"
43,rapid,빠른
43,premature,조산한
43,pollute,오염시키다
43,altruism,이타주의
43,fiber,섬유질
43,irony,"아이러니, 비꼼, 반어법"
43,spectator,"관중, 구경꾼"
43,medieval,중세의
43,analogy,유사성
43,snatch,잡아채다
43,anthropology,인류학
43,outline,간략히 기술하다
44,slogan,"슬로건, 선전 문구"
44,composure,"침착, 평정"
44,incurable,"불치의, 구제 불능의, 불치 환자"
44,parallel,"평행의, 유사한, 평행선, 유사하다"
44,indulge,탐닉하다.충족시키다
44,meadow,"목초지, 초원"
44,venture,"모험하다, 모험"
44,deflect,"빗나가다, 빗나가게 하다, 막다"
44,adorable,"귀여운, 사랑스러운"
44,complacent,"(스스로) 만족해하는, 현실에 안주하는"
44,explicit,"명백한, 분명한"
44,sturdy,"견고한, 튼튼한"
44,primate,영장류
44,patron,"후원자, 단골 손님"
44,endure,"참다, 인내하다, 견디다"
44,manifest,"명백하게 하다, 증명하다, 명백한"
44,imperial,"제국의, 황제의"
44,duration,"지속, 지속 기간"
44,populate,거주시키다
44,frugal,"검소한, 절약하는"
44,registration,"기재, 등록"
44,rejoice,크게 기뻐하다
44,comprise,"포함하다, 구성하다"
44,textile,"직물의, 방직의, 직물"
44,lurk,"숨다, 잠복하다"
44,humanity,"인류, 인간성, 인간애"
44,approximate,"(수량 등이) ~에 가까워지다, 대략의"
44,revenge,"복수, 복수하다"
44,sarcastic,"비꼬는, 풍자적인"
44,terrain,"지형, 지역, 분야, 범위"
44,toll,"사용세, 통행료, 종소리, 요금으로 징수하다"
44,warfare,"전쟁, 전투, 교전 상태"
44,mortal,"죽을 운명의, 치명적인, 인간"
44,spouse,배우자
44,crispy,"바삭바삭한, 부서지기 쉬운"
44,statistical,"통계적인, 통계상의"
44,rubbish,"쓰레기, 폐기물, 혹평하다"
44,stimulus,"자극, 격려"
44,clumsy,"서투른, 어색한"
44,subsequent,"다음의, 그 이후의"
45,relevant,"관련된, 적절한"
45,predator,"포식자, 약탈자, 육식 동물"
45,drain,"물을 빼내다, 소모시키다, 배수관"
45,countless,"셀 수 없는, 무수한"
45,condense,"농축하다, 요약하다"
45,post,"(벽 따위에) 붙이다, 우편"
45,poise,"균형을 잡다, 균형, 평정"
45,disciple,"제자, 문하생"
45,gust,"돌풍, 질풍"
45,collective,"집합적인, 집단적인, 집단"
45,scope,"(관찰, 활동의) 범위, 시야, 조사하다"
45,compatible,"양립할 수 있는, 모순이 없는"
45,border,"경계, 가장자리, 국경, 인접하다"
45,frontier,"국경, 국경의, 최첨단의"
45,withhold,"억누르다, 억제하다, 보류하다"
45,verdict,"판결, 결정"
45,stall,"마구간, 우리, 핑계를 대다"
45,apparatus,"장치, 기구, 조직"
45,hail,"우박, 싸락눈, 우박이 내리다"
45,outburst,"폭발, 분출"
45,vanity,"허영심, 허무함"
45,firsthand,"직접의, 직접, 바로"
45,obesity,"비만, 비대"
45,dilemma,"진퇴양난, 딜레마, 궁지"
45,render,"~이 되게 하다, 주다, 제공하다"
45,indispensable,"필수 불가결한, 없어서는 안 될 것"
45,outdated,"구식의, 시대에 뒤진"
45,bother,"일부러~ 하다, 괴롭히다"
45,counteract,"(효력을) 중화시키다, 약화시키다"
45,static,"정적인, 고정된"
45,sustain,"유지하다, 지탱하다"
45,posture,"자세, 태도"
45,discourse,"담화, 강연"
45,bribe,"뇌물, 뇌물을 주다"
45,retention,"보유, 기억력"
45,valiant,"용감한, 용맹스런"
45,distress,"고민, 고통, ~을 괴롭히다"
45,nursery,"육아실, 탁아소"
45,juggle,"잘 처리하다, 저글링하다"
45,perspiration,"땀, 노력"
46,encircle,"에워싸다, 둘러싸다"
46,notion,"개념, 의견"
46,disgust,"혐오감, 역겹게 하다"
46,fragment,"일부분, 부서진 조각, 산산이 부서지다"
46,oversee,"감독하다, 감시하다"
46,creep,"기다, (덩굴 등이) 얽히다, 포복, 서행"
46,clarify,명백히 하다
46,contagious,"전염성의, 감염성의"
46,deterioration,"악화, (가치의) 하락, 저하"
46,currency,"통화, 통용"
46,janitor,"문지기, 관리인, (건물) 경비원"
46,blush,"얼굴을 붉히다, 부끄러워 하다"
46,intervene,"끼어들다, 개입하다, 방해하다"
46,nomad,"유목민, 방랑자"
46,cuisine,"요리, 요리법"
46,dare,감히 ~하다
46,solvent,"용해력이 있는, 지불 능력이 있는, 용제, 용액"
46,cultivate,"경작하다, 양성하다, 계발하다"
46,ascent,"상승, 오름"
46,advocate,"옹호자, 지지자, 지지하다"
46,spur,"자극, 고무, ~을 자극하다, (말에) 박차를 가하다"
46,discern,"식별하다, 분별하다, ~을 인식하다"
46,scheme,"계획, 체계, 계획하다"
46,weigh,무게를 달다
46,publicity,"널리 알려짐, 명성, 광고, 선전"
46,declare,"선언하다, (세관에) 신고하다"
46,brisk,"활발한, 번창하는, 상쾌한"
46,exile,"망명, 망명자, 망명시키다"
46,whisper,"속삭이다, 속삭임"
46,fling,"내던지다, 돌진하다"
46,deviation,"변경, 일탈"
46,dissolve,"용해하다, 해산하다, 해소하다"
46,constraint,"강제, 압박, 제약"
46,itch,"가려움, 가렵다, (~하고 싶어) 못 견디다"
46,unanimous,"만장일치의, 합의의"
46,delude,"속이다, 착각하게 하다"
46,dehydrate,"탈수하다, 건조시키다"
46,underneath,"~의 아래에, 밑에"
46,metabolism,"물질대사, 신진대사"
46,appoint,"임명, 하다, (시간, 장소를) 정하다"
47,pinch,"꼬집다, 집다, 죄다"
47,punctual,시간을 지키는
47,arbitrary,"임의적인, 독단적인"
47,catastrophe,"대참사, 재앙"
47,exert,"(힘, 영향력을) 가하다, 발휘하다"
47,aviate,"조종하다, 비행하다"
47,headquarters,"본사, 본부"
47,rectangular,"직사각형의, 직각의"
47,deledate,"파견하다, 사절, 대표"
47,elect,선출하다
47,thorn,가시
47,empathize,공감하다
47,expertise,전문 지식
47,renovate,"~을 새것으로 만들다, 수리하다"
47,wrench,"비틀다, 삐다 , 렌치, 쓰라림"
47,interval,"간격, 사이"
47,degrade,"저하시키다, 비하하다, 분해하다"
47,report,"보고서, 말대꾸, 보고하다, 발표하다"
47,asthma,천식
47,realm,"영역, 왕국"
47,segment,"부분, 조각"
47,coexist,공존하다
47,hospitality,"환대, 후한 대접"
47,estate,"재산, 토지"
47,displace,"옮겨 놓다, 대체하다"
47,cripple,"불구자, 지체 부자유자, ~을 불구로 만들다, 손상시키다"
47,drawback,"문제점, 결점, 장애"
47,tactics,"방안, 전술"
47,dread,"두려워하다, 무서워하다, 두려움, 공포"
47,dispute,"논쟁하다, 토의하다, 논쟁, 분쟁"
47,console,위로하다
47,stack,"더미, 산더미, 쌓아 올리다"
47,cynical,"냉소적인, 비관적인"
47,reprove,"꾸짖다, 책망하다"
47,verify,입증하다
47,engross,열중하게 하다
47,bulk,"크기, 부피, 대부분, 부피가 커지다, 덩어리가 되다"
47,despise,경멸하다
47,manuscript,"원고, 필사본"
47,flee,달아나다
48,prehistoric,선사시대의
48,barrel,"통, 배럴"
48,predecessor,"이전 형태, 전임자"
48,alienate,"소외시키다, 멀리하다"
48,preclaim,"선언하다, 선포하다"
48,subordinate,"하위의, 부차적인, 하급자, 하위에 두다"
48,furnish,"(가구를) 비치하다, 제공하다, 갖추다"
48,fume,"씩씩대다, 연기를 내뿜다, 연기"
48,staple,"주된, 주요한, 주성분"
48,dimension,"크기, 측면, 치수, 차원"
48,dispersal,"분산, 확산"
48,eloquent,"웅변의, 달변의, 연설을 잘 하는, 표현이 풍부한"
48,innermost,"가장 깊숙한, 가장 깊은 부분"
48,hazardous,"위험한, 해로운"
48,skull,두개골
48,detergent,세제
48,brutal,"야만적인, 잔혹한"
48,rash,"반점, 발진, 경솔한"
48,bypass,"우회로, 우회하다"
48,accommodate,"수용하다, 적응하다"
48,tact,"재치, 기지"
48,monotonous,"단조로운, 지루한"
48,perpetual,"영원한, 끊임없는"
48,eligible,"~을 할 수 있는, 유능한, 자격의, 자격이 있는"
48,legacy,"유물, 유산"
48,melancholy,"우울한, 우울함"
48,simplicity,"단순함, 간단"
48,hierarchy,"계층, 계급, 지배층, 체계"
48,reside,거주하다
48,enact,"제정하다, 상영하다"
48,burnout,"극도의 피로, 쇠진"
48,legitimate,"타당한, 합법적인, 정당한"
48,shuffle,"발을 끌며 걷다, 뒤섞다"
48,summarize,요약하다
48,eject,"쫓아내다, 튀어나오게 하다"
48,intersection,"교차로, 교차함"
48,quest,"탐색, 탐구, 추구, 찾음"
48,linear,"직선의, 길이의"
48,landslide,"산사태, (선거에서) 압도적 승리"
48,plausible,"그럴듯한, 이치에 맞는"
49,endow,"기부하다, ~에게 부여하다"
49,extrinsic,"외적인, 외부의"
49,merge,"합병하다, 차차 변하다"
49,frantic,"광란의, 미친"
49,moan,"신음, 투덜거림, 신음하다, 불평하다"
49,merchandise,"(집학적) 상품, 거래하다"
49,respectively,"각각, 저마다"
49,yearn,"그리워하다, 열망하다"
49,conviction,"확신, 유죄 판결"
49,stout,"뚱뚱한, (옷 등이) 튼튼한"
49,reckon,"세다, 계산하다, 생각하다"
49,enchant,"매혹하다, ~에게 마법을 걸다"
49,entail,"수반하다, 의미하다, 필요로 하다"
49,demolish,"파괴하다, 폐지하다"
49,degenerate,"퇴보하다, 타락하다"
49,sentiment,"감상, 정서"
49,offspring,"자식, 새끼, 성과"
49,detest,"혐오하다, 미워하다"
49,tackle,"(일, 문제를) 다루다, 처리하다, 도구, (축구의) 태클"
49,defy,"물리치다, (공공연히) 무시하다, 반항하다"
49,inference,추론
49,refraction,"(빛, 소리 따위의) 굴절"
49,dusk,"땅거미, 어스름"
49,detach,"떼어내다, 분리하다"
49,antagonist,"적대자, 라이벌"
49,thrust,"밀다, 밀치다, 찌르다"
49,creed,"신념, (종교의) 교의"
49,equate,"동일시하다, 일치하다"
49,misplace,잘못두다
49,auditory,"귀의, 청각의, 음향의"
49,missionary,선교사
49,cosmopolitan,"세계적인, 세계주의의, 세계인, 국제인"
49,secondhand,"중고의, 간접적인"
49,multiple,"복합적인, 다수의, 다양한, (수학) 배수"
49,embed,"깊숙이 박다, 깊이 간직하다, 내재하다"
49,propel,"나아가게 하다, 추진하다"
49,reptile,파충류
49,erosion,"부식, 침식"
49,feat,"위업, 공적, 솜씨"
49,utensil,"가정용품, 기구, 도구"
50,penetrate,"관통하다, 꿰뚫다, 침투하다"
50,intrude,"침범하다, 방해하다"
50,notable,"주목할 만한, 유명한"
50,grumble,"불평하다, 투덜거리다, 불평"
50,landfill,쓰레기 매립지
50,scrutiny,"(정밀) 조사, 철저한 검토"
50,reckless,"무모한, 부주의한, 신중하지 못한"
50,synthetic,"합성의, 종합적인"
50,productive,"생산하는, 생산적인"
50,outset,"착수, 발단, 시작, 처음"
50,peril,위험
50,pitfall,"위험, 함정"
50,kidnap,"납치하다, 유괴"
50,liable,"책임이 있는, ~하기 쉬운"
50,insane,"정신 이상의, 미친, 비상식적인"
50,rage,"격노, 격노하다"
50,radius,반지름
50,hybrid,"잡종, 혼합물"
50,uncover,"폭로하다, 덮개를 벗기다"
50,limb,"사지, 팔다리, 나뭇가지"
50,setback,"좌절, 차질, 방해, 실패"
50,prudent,신중한
50,solidify,"굳어지다, 굳히다, 확고히 하다"
50,grudge,"원한, 유감"
50,lessen,줄이다
50,tangle,"얽히게 하다, 혼란시키다"
50,subsidy,"보조금, 장려금"
50,ambiguous,"애매모호한, 불명확한"
50,enthusiasm,"열광, 열정, 열광하는 대상"
50,bankruptcy,파산
50,pollination,수분
50,prosper,"번영하다, 번창하다"
50,phase,단계
50,veterinarian,수의사
50,counterattack,"반격, 연습, 반격하다, 역습하다"
50,cumulative,누적되는
50,infrastructure,"(사회) 기반 시설, 하부 조직"
50,wound,"상처를 입히다, 부상하게 하다, 부상, 상처"
50,discrete,별개의
50,fluctuation,"변동, 동요"
