Day,Word,Mean
14,life preesrver,구명 기구
14,meet one's flight,마중 나가다
14,stall,"상품 진열대, 꼼짝 못하다"
14,tie the boat to,배를 ~에 정박시키다
14,turbulence,난기류
14,concourse,"중앙 홀, 중앙 광장"
14,lodging,"임시 숙소, 하숙"
14,presumable,"가정할 수 있는, 있음직한"
14,touch down,착륙하다
14,aviation,비행
14,charter plane,전세 비행기
14,confer,"협의하다, 의논하다"
14,disembark,내리다
14,get off,"내리다, 떠나다, 출발하다"
14,dispense,나누어주다
14,impound,압수하다
14,motion sickness,멀미
14,prestigious,명성 있는
14,quarantine desk,검역대
14,remittance,송금
14,turn up,"나타나다, 찾게 되다"
14,vessel,대형 선박
15,proposal,"제안, 계획, 기획안"
15,propose,제안하다
15,proposition,"제안, 건의"
15,submit a proposal,제안서를 제출하다
15,alliance,"동맹, 제휴"
15,ally,동맹시키다
15,union,"동맹, 연합"
15,coalition,"동맹, 연합"
15,stipulation,계약 조건
15,stipulate,규정하다
15,term,"조건, 임기, 기한, 용어"
15,terms and conditions,조건
15,in terms of,~의 면에서
15,terminology,전문 용어
15,jargon,전문 용어
15,compromise,"타협, 화해"
15,compromising,명예를 손상시키는
15,negotiation,"협상, 교섭"
15,negotiate,협상하다
15,negotiator,협상자
15,negotiable,교섭할 여지가 있는
15,agreement,"계약, 협정, 합의, 일치"
15,disagreement,불일치
15,come to an agreement,합의에 도달하다
15,reach an agreement,합의에 도달하다
15,deadlock,교착 상태
15,review,"검토하다, 재조사하다"
15,contract,"계약, 계약하다, 수축하다"
15,contractor,"계약자, 하청업자"
15,contraction,수축
15,retain,"고용하다, 유지하다"
15,contract out A to B,A를 B에게 하청을 주다
15,signature,서명
15,originally,"원래, 처음에는"
15,originate,시작하다
15,expire,만료되다
15,expiry,"만료, 만기"
15,obesrve expiration date,만기일을 준수하다
15,invalidate,무효화하다
15,collaborate,"협력하다, 공동으로 일하다"
15,collaborator,협력자
15,collaborate on,~에 대해 협력하다
15,collaborate with,~와 협력하다
15,be dedicated to,~에 전념하다
15,revised,"수정된, 개정된"
15,imperative,필수적인
15,compulsory,의무적인
15,cooperatively,"협력하여, 협조적으로"
15,cooperation,협동
15,in cooperation with,~와 협력하여
15,commission,"수수료, 위원회, 의뢰하다, 주문하다"
15,omit,"빠트리다, 생략하다"
15,omission,"생략, 누락"
15,conflict,"대립, 충돌, 갈등"
15,renew,"갱신하다, 재개하다"
15,renwal,갱신
15,renewable,갱신할 수 있는
15,refresh,새롭게 하다
15,renew contract,계약을 갱신하다
15,renew license,면허를 갱신하다
15,renew subscription,구독을 갱신하다
15,proficient,능숙한
15,confidentiality,"기밀, 비밀"
15,dispute,"분쟁, 논쟁"
15,dispute over,~에 관한 분쟁
15,objection,"반대, 이의"
15,define,"규정하다, 정의하다"
15,impression,인상
15,optionally,마음대로
15,proceeds,수입
15,progress,"진척되다, 진행되다"
15,proceed with,~을 계속하다
15,modify,수정하다
15,narrow,좁히다
15,narrow down A to B,A를 B의 범위로 좁히다
15,bid,입찰
15,put in a bid for,~에 입찰하다
15,bid for,~에 입찰하다
15,settle,"해결하다, 처리하다, 정착하다"
15,settlement,해결
15,settled,"확립된, 정착한"
15,terminate,"끝내다, 종결시키다"
15,termination,조욜
15,terminal,"끝의, 종말의"
15,initate,시작하다
15,challenging,"도전적인, 힘든"
15,challenging project,어려운 프로젝트
15,foundation,"토대, 기초"
15,serve as the ofundation,토대로 작용하다
15,lay the foundation,기반을 쌓다
15,founder,설립자
15,pending,"미결인, 미정인, 임박한, ~동안에, ~까지"
15,undecided,미정인
15,backseat,뒷자리
15,look after,~를 보살피다
15,pair,"한 쌍이 되다, 한 쌍"
15,per day,하루에
15,professor,교수
15,proof,증거
15,put on,~을 입다
15,spray,뿌리다
15,think of,~을 생각하다
15,climb,"오르다, 상승하다"
15,generally,일반적으로
15,loose,헐거워진
15,meaning,"뜻, 의미"
15,off season,비수기
15,once,"하자마자, 이전에, 한 번"
15,sight,"시야, 풍경, 전망"
15,volume,"크기, 양, 책"
15,close a deal,계약을 체결하다
15,dial a number,전화를 걸다
15,disadvantage,불이익
15,for ages,오랫동안
15,lock up,보관하다
15,make a deposit,계약금을 치르다
15,peak,절정
15,rain check,우천 교환권
15,rent out,~을 임대하다
15,rental agreement,임대 계약서
15,rough,"힘든, 거친"
15,royalty,저작권 사용료
15,run in several directiosn,여러 방향으로 뻗어있다
15,scare,겁주다
15,sign a contract,계약에 서명하다
15,under a contract,계약 하에
15,win a contract,계약을 따내다
15,agreeable,"기꺼이 동의하는, 기분이 좋은"
15,call out,~를 부르다
15,diplomatic,외교상의
15,equality,"평등, 대등"
15,ethical,윤리적인
15,hesitate,"망설이다, 머뭇거리다"
15,in contrast,반대로
15,instrumental,중요한
15,make a move,행동을 취하다
15,offend,위반하다
15,opposing,"대립하는, 반대하는"
15,rational,합리적인
15,recognition,인정
15,refusal,"거절, 거부"
15,sarcastic,"풍자적인, 빈정거리는"
15,selected,"선택된, 선발된"
15,sort of,"다소, 얼마간,  말하자면"
15,surely,"틀림없이, 꼭"
15,surprise,"놀라게 하다, 놀라운 일"
15,uninterested,"흥미 없는, 무관심한"
15,verbal,말의
15,virtual,사실상의
15,within reason,합당한 범위 내에서
15,be in agreement,동의하다
15,draw up a new agreement,새 계약서를 작성하다
15,enclosure,동봉
15,have difficulty  ~ing,~하는 데 어려움을 겪다
15,in an attempt to,~하려는 시도로
15,in appreciation of,~에 감사하여
15,in print,인쇄된
15,in summary,요약하면
15,lifetime employment,종신 고용
15,low income resident,저소득 주인
15,make a bid,입찰하다
15,make a contract with,~와 계약을 맺다
15,on hand,가까이에
15,replica,복제품
15,regid,"엄격한, 완고한"
15,security deposit,보증금
15,sequential,순차적인
15,successful candidate,합격자
15,It is no wonder,~은 당연하다
15,portray,"(인물, 풍경) 그리다, 묘사하다"
15,reinstall,재설치하다
15,repave,재포장하다
15,run the risk of,~의 위험을 무릅쓰다
15,think over,숙고하다
15,affliation,"제휴, 합병, 소속"
15,arbitration,중재
15,beside the point,요점을 벗어난
15,foil,"좌절시키다, 뒤엎다"
15,impartially,치우치지 않게
15,inconclusively,"결론 없이, 요점 없이"
15,originate in,~에서 시작되다
15,preferential treatment,우대
15,recollection,회상
15,relinquish,포기하다
15,remembrance,추억
15,solicit,"요청하다, 간청하다"
15,subcontract,"하청 계약, 하청을 주다"
15,annotated,주석이 달린
15,commercial relations,통상 관계
15,credit limit,신용대출 한도액
15,down payment,"계약금, 첫 할부금"
15,embark,"착수하다, 나서다"
15,mediation,"조정, 중재"
15,moderator,"사회자, 중재자"
15,provision,조항
15,rocky,장애가 많은
16,partially,부분적으로
16,refuse,거절하다
16,reject,거절하다
16,turn down,거절하다
16,temporarily,일시적으로
16,dealer,"판매업자, 상인"
16,dealership,판매 대리점
16,bulk,대량의
16,in bulk,대량으로
16,inventory,"재고품, 재고 목록"
16,short,부족한
16,deficiency,부족
16,shorten,"단축하다, 짧게하다"
16,shortly,곧
16,run short,"~이 부족하다, 떨어지다"
16,be short of,~이 부족하다
16,cost,"비용, 비용으로 들게하다"
16,selection,선택된 것
16,a wide selection of,다양하게 선택된
16,commercial,"상업의, 상업적인, 광고"
16,order,"주문하다, 주문"
16,provide,"제공하다, 공급하다"
16,provide A with B,A에게 B를 공급하다
16,be provided with,~이 갖추어져 있다
16,contact,~와 연락하다
16,network of business contact,거래처
16,invoice,송장
16,move,"옮기다, 움직이다, 조치, 수단"
16,supply,"공급하다, 공급"
16,supplier,공급자
16,furnish,"공급하다, 제공하다, (가구를) 비치하다"
16,supply A with B,A에게 B를 공급하다
16,discount,할인
16,distribute,"배포하다, 배급하다"
16,distribute A to B,A를 B에게 배포하다
16,acquisition,"인수, 매수, 획득"
16,assure,"~에게 보장하다, ~을 안심시키다, 장담하다"
16,assurance,"보장, 확신"
16,convince,"확신시키다, 납득시키다"
16,assure A of B,A에게 B를 보장하다
16,assure A that ~,A에게 ~을 보장하다
16,subject,"~의 영향을 받기 쉬운, 조건으로 하는, 주제, 문제, ~에게 받게하다"
16,be subject to change,변하기 쉬운
16,be subject to damage,손해를 보기 쉬운
16,be subject to approval,승인을 받아야 하는
16,subject A to B,A에게 B를 당하게 하다
16,seek,"구하다, 찾다"
16,confirmation,"확인, 확증"
16,confirmation of,~에 대한 확인
16,unable,~할 수 없는
16,payment,"지불, 납입"
16,measure,"대책, 조치, 수단, 측정하다"
16,measurably,"측정할 수 있게, 어느정도"
16,bargain,"특가품, 흥정"
16,stock,"재고, 주식"
16,in stock,"비축되어, 재고로"
16,out of stock,품절되어
16,clientele,"고객들, 모든 의뢰인"
16,acclaim,"호평,찬사"
16,acclaimed,호평을 받은
16,represent,~을 대표하다
16,representative,"대표자, 직원"
16,speak for,대변하다
16,rating,"등급, 평가"
16,encompass,"포함하다, 둘러싸다"
16,finalize,"마무리 짓다, 완결하다"
16,retail,소매
16,retailer,소매상인
16,commodity,"상품, 산물"
16,quote,"견적, 견적을 내다"
16,price quote,견적서
16,custom quote,주문 견적
16,consignment,위탁 판매
16,consign,위탁하다
16,film studio,영화 제작사
16,journal,"신문, 잡지"
16,journalist,기자
16,magazine,잡지
16,newspaper,신문
16,newsstand,신문 가판대
16,parade,"퍼레이드, 행렬"
16,publisher,"출판사, 발행자"
16,reporter,보도기자
16,sales trend,판매 추세
16,comforting,위로가 되는
16,excellently,뛰어나게
16,export,"수출하다, 수출"
16,former,예전의
16,govern,"통치하다, 지배하다"
16,government,정부
16,import,"수입하다, 수입"
16,politician,정치인
16,politics,"정치, 정치학"
16,unlikely,~일 것 같지 않은
16,back away from,"~에서 뒷걸음 치다, 물러나다"
16,be closed for the day,문을 닫다
16,be determined to do,~하기로 결심하다
16,business day,영업일
16,commercial space,상업 공간
16,day after tomorrow,모레
16,front page stroy,1면 기사
16,give a good price,좋은 가격에 주다
16,headline,기사 제목
16,lead up to,"~로 이어지다, ~로 통하다"
16,lead down to,"~로 이어지다, ~로 통하다"
16,make a recording,녹음하다
16,normal operating hours,정상 엽업 시간
16,on sale,판매되고 있는
16,on the market,시판 중인
16,out of print,절판된
16,overcharge,"바가지 씌우다, 부당한 값을 요구하다"
16,payment option,결제 방법
16,place an order,주문하다
16,put A out for sale,A를 판매하기 위해 내놓다
16,retail store,소매점
16,run uot of,"~을 다 써버리다, ~이 바닥나다"
16,sales presentation,제품 소개
16,salesperson,판매원
16,sold out,매진된
16,stay open late,늦게까지 영업하다
16,stockroom,물품 보관소
16,storage facility,창고 시설
16,storeroom,저장실
16,take inventory,재고 목록을 만들다
16,accordingly,"그에 알맞게, 따라서"
16,adaptable,적응할 수 있는
16,along with,~와 함께
16,at the lastest,늦어도
16,compliant,준수하는
16,correspond,"일치하다, 부합하다, 교신하다"
16,cultivation,"재배, 경작"
16,do business with,~와 거래하다
16,had better do,"~와 하는 편이 낫다, ~해야 한다"
16,honorable,"고결한, 정직한"
16,perceptive,통찰력 있는
16,reasonably,"합리적으로, 적당하게"
16,transformation,"변화, 변신"
16,attain,달성하다
16,barter,"물물 교환하다, 물물교환"
16,boycott,"불매하다, 불매운동"
16,capitalize on,"~을 이용하다, 기회로 삼다"
16,council,이사회
16,Department of Commerce,상무부
16,depot,"창고, 저장소"
16,duty free,면세의
16,election,선거
16,exerecise one's right,권리를 행사하다
16,federal,연방의
16,hold power,권력을 쥐다
16,inclination,"의향, 뜻"
16,inevitable,불가피한
16,loyal customer,단골 고객
16,outside provider,외부 공급자
16,poll,여론 조사
16,possession,소유물
16,scarce,부족한
16,switch A to B,A를 B로 바꾸다
16,withstand,"견디다, 이겨내다"
16,be closed to the public,일반인의 출입이 금지되다
16,breaking news,속보
16,run an article,기사를 게재하다
16,step down,물러나다
16,write up,기록하다
16,diversified,"다양한, 여러 가지의"
16,engrave,~에 새기다
16,facilitator,"조력자, 협력자"
16,itemized,항목별로 구분한
16,keep track of,"~을 계속 알고 있다, ~을 기록하다"
16,predominantly,"대개, 대부분"
16,profoundly,깊이
16,barring,~이 없다면
16,bureaucracy,고나료제도
16,cast a ballot,투표하다
16,come to power,권력을 잡다
16,constituency,"단골, 고객층, 유권자"
16,contend with,~와 다투다
16,drawback,"약점, 문제점"
16,in place of,~을 대신하여
16,in the prepaid envelope,우편 요금이 선납된 봉투에
16,nationalize,국영화하다
16,parliament,"의회, 국회"
16,peddler,행상인
16,protocol,"의정서, 규약"
16,scarcity,부족
16,summit,정상 회담
16,surrender,"양도하다, 항복하다"
16,take an action against,~를 고소하다
16,third party,제삼자
16,unsuccessful candidate,불합격자
17,fragile,부서지기 쉬운
17,perishable,부패하기 쉬운
17,perish,부패하다
17,perishing,죽는
17,imperishable,부패하지 않는
17,perishable goods,부패하기 쉬운 제품
17,perishable items,부패하기 쉬운 제품
17,deliver,"배달하다, (연설) 하다"
17,ensure,"확실하게 하다, 보장하다"
17,sure,"확실한, 틀림없는"
17,make certain,확실히 하다
17,courier,급속 택배
17,carton,판지 상자
17,address,"주소, 처리하다, 다루다, 연설하다"
17,freight,화물
17,cargo,화물
17,particularly,특히
17,adequately,"충분히, 적절히"
17,adequate,"충분한, 적절한"
17,inadequately,부적당하게
17,article,"물품, 기사"
17,efficient processing,효율적인 처리
17,efficient administration,효율적인 경영
17,agency,"대행 회사, 대리점"
17,enclose,"~을 동봉하다, ~을 둘러싸다, 에워싸다"
17,encase,~을 넣다
17,encircle,에워싸다
17,pick up,"~을 찾다, 도중에서 태우다"
17,carry,"지나다, 팔다"
17,attach,"붙이다, 접착하다, 첨부하다"
17,attached,첨두된
17,attachment,부착
17,affix,붙이다
17,detach,떼어내다
17,attach A to B,A를 B에 붙이다
17,attached schedule,첨부된 일정표
17,attached document,첨부된 문서
17,attached file,첨부된 파일
17,formerly,이전에
17,package,"소포, 꾸러미"
17,react,"반응하다, 대응하다"
17,convenience,"편의, 편리"
17,for your convenience,귀하의 편의를 위해
17,at your earliest convenience,형편 닿는 대로 빨리
17,acknowledge,인정하다
17,acknowledgement,인정
17,caution,"주의, 조심"
17,cautious,"조심성 있는, 신중한"
17,carelessness,부주의
17,with caution,"조심하여, 신중히"
17,correspondence,"편지, 통신문"
17,separate,"분리하다, 분류하다, 분리된, 독립된"
17,separation,"분리, 구분"
17,remarkable,"두드러진, 뛰어난"
17,handling,"처리, 조작, 취급의"
17,warehouse,"창고, 저장소"
17,impose,부과하다
17,imposition,부과
17,levy,부과하다
17,impose A on B,A를 B에 부과하다
17,envelope,봉투
17,envelop,"봉하다, 감싸다"
17,exclusion,"제외, 배제"
17,recipient,수신자
17,sender,발신자
17,affix A to B,A를 B에 붙이다
17,incorrect,부정확한
17,incorrectly,부정확하게
17,oblige,"어쩔 수 없이, ~하게 하다, ~에게 강요하다"
17,obligatory,의무적인
17,oblige A to do,A로 하여금 어쩔 수 없이 ~하게하다
17,be obliged to do,어쩔 수 없이 ~해야 하다
17,step,"단계, 조치, 수단"
17,take steps,조치를 취하다
17,distinctive,독특한
17,distinction,"뛰어남, 우수성"
17,distinctively,"특징적으로, 독특하게"
17,discreet,"신중한, 조심스러운, 분별력 있는"
17,discreetly,"신중하게, 사려깊게"
17,butcher's shop,정육점
17,clinic,"진료소, 상담소"
17,crate,나무 상자
17,flow,"흐름, 이동, 흐르다"
17,following week,다음 주
17,get a ticket,표를 구하다
17,in storage,보관중인
17,load,"올리다, 짐, 작업량"
17,parcel,소포
17,pick up packages,소포를 찾아가다
17,pottery,도자기
17,public park,공원
17,stamp,"도장을 찍다, 우표"
17,venue,장소
17,barrier,"장애, 장벽"
17,base,기반
17,due date,만기일
17,fashion,"방법, 방식, 패션"
17,instructor,강사
17,offload,짐을 내리다
17,parking pass,주차권
17,shipping,"배송, 운송"
17,trade,무역
17,as of now,현재로서는
17,canal,"운하, 수로"
17,carry a large parcel,큰 짐을 운반하다
17,closing,"폐쇄, 마감하는"
17,courier service,택배 회사
17,door to door delivery,택배
17,drive off,"출발시키다, 몰아내다"
17,drop off,"갖다 주다, 내려놓다"
17,drycleaner,세탁소
17,floor manager,매장 감독
17,hold onto the handrail,난간을 붙잡다
17,in transit,운송 중에
17,inn,여관
17,lab report,실험 보고서
17,lab technician,연구실 기술자
17,lace,"끈, 끈을 묶다"
17,legal department,법률 부서
17,load A onto B,A를 B에 싣다
17,load a truck,트럭에 짐을 싣다
17,loaded with,짐을 실은
17,loading,적재
17,lost in delivery,배송 중에 분실된
17,mailing list,우편물 수취인 명부
17,make a delivery,배달하다
17,packing tape,포장 테이프
17,pass over,~의 위를 지나가다
17,pavement,"포장 도로, 인도"
17,people on foot,보행자들
17,pick up passengers,승객을 태우다
17,pier,"부두, 방파제"
17,pile up,~을 쌓다
17,postal,우편의
17,strap,"끈으로 묶다, 끈"
17,time limit,기한
17,waterway,"수로, 항로"
17,weight limit,중량 제한
17,wrap up,"~을 싸다, ~을 포장하다"
17,correction,"정정, 수정"
17,delivery option,배송 선택 사항
17,discard,버리다
17,express mail,급행 우편
17,fortunately,"다행스럽게도, 운 좋게도"
17,ideally,"이상적으로, 완벽하게"
17,load size,적재 수하물 크기
17,marginally,"아주 조금, 미미하게"
17,ordered,"정돈된, 질서정연한"
17,ordering,"정리, 배치"
17,ordinarily,"보통은, 정상적으로는"
17,packaging,"포장, 포장재"
17,provided that,만약 ~라면
17,sizable,"상당한 크기의, 꽤 큰"
17,accelerate,"촉진하다, 가속화하다"
17,ahead of schedule,예정보다 일찍
17,by hand,"인편으로, 손으로"
17,car maintenance,자동차 정비
17,city official,시 공무원
17,postage,우편 요금
17,trade negotiation,무역 협상
17,trade show,무역 박람회
17,without delay,"지체 없이, 곧바로"
17,heritage,"전통, 유산"
17,janitor,관리인
17,loading dock,하역장
17,logistics,"물류, 실행 계획"
17,realtor,부동산 중개업자
17,real estate agent,부동산 중개업자
17,wheelbarrow,손수레
17,classified,기밀의
17,consulate,영사관
17,decidedly,"확실히, 명백히, 단호히"
17,inaugurate,정식으로 ~을 개시하다
17,institute,"협회, 연구소"
17,institution,"기관, 시설"
17,openly,"터놓고, 솔직하게"
17,oversight,"부주의, 감독"
17,province,지방
17,selective,"선택적인, 까다로운"
17,transportable,"수송 가능한, 운반 가능한"
17,alumni association,동창회
17,bilateral,쌍방의
17,diplomat,외교관
17,embargo,"무역 금지, 통상 금지"
17,expatriate,"국정을 상실한 사람, 고국을 떠나다"
17,expedite,"신속히 처리하다, 진척시키다"
17,import license,수입 허가
17,intended recipient,해당 수취인
17,progression,"진행, 진전"
17,reciprocal,"상호의, 서로의"
17,stow,"짐을 넣다, 싣다"
17,surplus,"잉여, 흑자"
18,check in,체크인하다
18,compensate,보상하다
18,compensation,"보상, 보상금"
18,compensatory,보상의
18,compensate A for B,A에게 B에 대해 보상하다
18,complimentary,"무료의, 우대의"
18,complimentary breakfast,무료 아침 식사
18,complimentary service,무료 서비스
18,chef,주방장
18,container,"용기, 그릇"
18,elegant,"우아한, 고상한"
18,flavor,"맛, 풍미"
18,accommodate,"~을 수용하다, 숙박시키다, 만족시키다"
18,accommodwation,숙박 시설
18,lodge,~을 숙박시키다
18,reception,"환영회, 접수처"
18,receptionist,접수원
18,refreshments,"다과, 원기회복"
18,make a decision,결정하다
18,make a reservation,예약하다
18,make a telephone call,전화하다
18,make progress,진보하다
18,cater,음식물을 공급하다
18,booking,예약
18,beverage,음료
18,confirm,확인하다
18,confirmative,확인의
18,confirm a reservation,예약을 확인하다
18,cancel,취소하다
18,rate,"요금, 비율, 평가하다, 여기다"
18,conveniently located,편리하게 위치한
18,conveniently placed,편리하게 위치한
18,decorate,장식하다
18,decorative,"장식의, 장식적인"
18,further information,자세한 정보
18,retention,"유지, 보유"
18,maintain,"유지하다, 지속하다"
18,atmosphere,"분위기, 환경"
18,cuisine,요리
18,sequence,"순서, 차례, 차례로 배열하다"
18,extensively,널리
18,comprehensive,"넓은, 종합적인, 포괄적인"
18,prior to,"~에 앞서, 먼저"
18,book,"예약하다, 책"
18,amenity,편의 시설
18,belongings,"소지품, 소유물"
18,entirely,오나전히
18,ease,"완화시키다, 쉬움"
18,easily,"쉽게, 용이하게"
18,sip,"음미하며 마시다, 홀짝거리다"
18,stir,"휘젓다, 뒤섞다"
18,choice,선택
18,choose,선택하다
18,complication,복잡한 문제
18,freshness,신선함
18,occupancy,이용률
18,occupy,점유하다
18,spot,"발견하다, 찾다, 알아채다, 장소"
18,bite,"물다, 한 입"
18,buffet,뷔페 
18,cafeteria,구내식당
18,cereal,시리얼
18,cookbook,요리책
18,delicious,맛있는
18,dessert,후식
18,dine,식사를 하다
18,dining room,식당
18,dishwasher,식기세척기
18,dry dishes,접시를 닦다
18,garlic,마늘
18,meal,식사
18,plate,"접시, 그릇"
18,pot,냄비
18,prepare a meal,식사 준비를 하다
18,seafood,해산물
18,spicy,매운
18,spill,엎지르다
18,tasty,맛있는
18,whipped cream,휘핑크림
18,blend,"섞다, 혼합하다"
18,spice,"양념, 향신료"
18,a glass of,~한 잔
18,appetizer,애피타이저
18,bottle,병에 담다
18,chop,잘게 썰다
18,countertop,"계산대, 조리대"
18,diner,식사하는 사람
18,dining area,식당
18,dining supplies,주방용품
18,dust off,먼지를 털다
18,food supplier,음식 공급업체
18,frosting,설탕을 입힘
18,frozen food product,냉동 식품
18,gather up,주워모으다
18,get the food ready,음식을 준비하다
18,grain,곡물
18,gusty,(바람이) 세찬
18,have a light dinner,저녁을 가볍게 먹다
18,have a meal,식사하다
18,kettle,주전자
18,kitchen appliance,주방용품
18,lost and found,분실물 보관소
18,order a meal,식사를 주문하다
18,patio,"테라스, 베란다"
18,peel off,~의 껍질을 벗기다
18,pour,"~을 붓다, ~을 따르다"
18,set the table,식탁을 차리다
18,specialty,"전공, 전문"
18,spoil,"상하다, 못쓰게 되다"
18,starving,배고픈
18,stove,"가스레인지, 버너"
18,tablecloth,식탁보
18,take an order,주문을 받다
18,teapot,찻주전자
18,trial,"재판, 공판"
18,unpack,짐을 풀다
18,valuables,귀중품
18,wait for a table,테이블에 자리가 나기를 기다리다
18,agreeably,"쾌적하게, 기분 좋게"
18,amazed,놀란
18,competitiveness,경쟁력
18,explain to,~에게 설명하다
18,orgainzer,"조직자, 창시자"
18,progressively,계속해서
18,recognized,"인정된, 알려진"
18,refer,"참조하게 하다, 조회하다"
18,thickly,"두껍게, 두툼하게"
18,accommodation,"숙소, 시설"
18,brew,끓이다
18,caterer,요리 조달자
18,catering service,출장 요리 서비스
18,eat up,다 먹다
18,gently,"다정하게, 부드럽게"
18,overnight stay,1박
18,parking facility,주차 시설
18,polish,~을 닦다
18,squeeze,짜다
18,suite,"스위트룸, 정장"
18,utensil,"도구, 기구"
18,vegetarian,채식주의자
18,vinegar,식초
18,wake up call,모닝콜
18,cloakroom,휴대품 보관소
18,gourmet,미식가
18,grab a bite,간단히 먹다
18,help oneself to the food,"자유로이 먹다, 가져다 먹다"
18,meal pass,식권
18,pick up the check,돈을 내다
18,preheat,예열하다
18,scoop,"퍼내다, 퍼올리다"
18,slurp,소리내어 마시다
18,wait on,시중을 들다
18,as a courtesy,"호의를 담아, 무료로"
18,as a favor,호의를 담아
18,forfeit,"몰수당하다, 벌금"
18,garner,"얻다, 모으다"
18,themed,특정한 테마의 분위기를 살린
18,thriving,"번성하는, 잘 자라는"
18,assorted,"여러가지 종류의, 다채로운"
18,atrium,중앙 홀
18,batch,"무리, 집단"
18,batter,반죽
18,concierge,안내인
18,corridor,복도
18,culinary,요리의
18,decaffeinated,카페인을 제거한
18,couble occupancy,2인실 사용
18,garnish,(음식을) 장식하다
18,indigenous,지역 고유의
18,palate,미각
18,parlor,가게
18,room attendant,객실 청소부
18,sanitary,위생의
18,shut down,폐점하다
18,sift,체로 치다
19,decline,"감소, 하락"
19,the rate of decline,감소율
19,decline in,~의 감소
19,markedly,"현저하게, 눈에 띄게"
19,marked,"현저한, 두드러진"
19,revenue,수입
19,expenditure,"지출, 경비"
19,projection,예상치
19,project,추정하다
19,spending and income projections,지출 및 수입 예상치
19,substantial,상당한
19,considerable,상당한
19,substantial amount,상당한 양
19,substantial increase,상당한 증가
19,anticipate,"예상하다, 기대하다"
19,hope for,~을 바라다
19,significantly,"상당히, 두드러지게"
19,estimate,"추정하다, 추산하다, 추정치, 평가하다"
19,shift,"옮기다, 이동하다, 변화, 교대근무"
19,fee,"요금, 수수료"
19,sale,"매출액, 판매"
19,retail sales figures,소매 매출애
19,recent,최근의
19,recently,최근에
19,exceed,~을 초과하다
19,excess,초과
19,excessive,"지나친, 과도한"
19,exceedingly,"대단히, 매우"
19,surpass,"초과하다, 능가하다, 넘어서다"
19,fall short of,~에 미치지 못하다
19,regular,"정기적인, 단골의"
19,regular meeting,정기회의
19,regular schedule,정기 스케줄
19,regular assessment,정기 평가
19,summarize,요약하다
19,summary,요약
19,typically,전형적으로
19,whole,전체의
19,growth,"성장, 발전"
19,growing,증대하는
19,figure,"총액, 합계, ~라고 여기다"
19,frequent,빈번한
19,achieve,"달성하다, 성취하다"
19,reach,"이루다, 도달하다"
19,share,"공유하다, 몫, 지분"
19,encouraging,힘을 북돋아주는
19,encourage,격려하다
19,encouragement,격려
19,incur,"(손실을) 입다, (빚을) 지다"
19,incurrence,(손해를) 입음
19,slightly,약간
19,slight,약간의
19,profit,"수익, 이익"
19,lucrative,수익성이 좋은
19,profitability,수익성
19,reliance,의존
19,illustrate,"설명하다, 분명히 보여주다"
19,illustration,"설명, 삽화"
19,illustrator,삽화가
19,inaccurate information,부정확한 정보
19,percentage,비율
19,reduce,"줄이다, 감소시키다"
19,reduce cost,비용을 줄이다
19,reduce budget,예산을 줄이다
19,dispose of,"~을 처분하다, 치우다"
19,tend,"~하는 경향이 있다, 하기 쉽다"
19,tendency,경향
19,tend to do,~하는 경향이 있다
19,beyond,"~을 넘어서, ~이상으로"
19,booklet,소책자
19,by telephone,전화로
19,from now,"지금부터, 앞으로"
19,frying pan,프라이팬
19,go shopping,쇼핑하다
19,goods,상품
19,lesson,"수업, 교훈"
19,midday,정오
19,miss,"놓치다, 그리워하다"
19,save,"구조하다, 모으다, 저축하다"
19,unbelievable,믿을 수 없는
19,upset,"당황한, 당황하게 하다"
19,win,"이기다, 받다"
19,work on,~을 수행하다
19,change,"바꾸다, 잔돈"
19,gain,얻다
19,income,소득
19,liquid,액체
19,model,"원형, 모범, ~의 모형을 만들다"
19,pace,속도
19,refrigerator,냉장고
19,rely on,~에 의존하다
19,be shaded,"그늘져있다, 가려져있다"
19,bring about,야기하다
19,cut consts,비용을 줄이다
19,figures,"액수, 값"
19,harsh,"거친, 가혹한"
19,have the best rates,요금이 가장 저렴하다
19,harm,"해를 끼치다, 피해, 손상"
19,link together,연결시키다
19,make money,돈을 벌다
19,meet ones' goal,목표를 달성하다
19,misread,"잘못읽다, 오해하다"
19,sales report,매출 보고서
19,situated,위치해있는
19,slight chance,희박한 가능성
19,take a course,강의를 듣다
19,to be honest with you,솔직히 말하자면
19,allot,할당하다
19,allotment,"할당, 분배"
19,charity,자선 단체
19,continued,지속적인
19,desperate,"필사적인, 절망적인"
19,doubtful,"확신이 없는, 의심스러운"
19,downfall,몰락
19,enhancement,"상승, 향상"
19,factor,"요소, 원인"
19,fortune,운
19,gross income,총 소득
19,impossible,불가능한
19,linguistics,언어학
19,loosely,대략
19,make up for,"~을 만회하다, 보상하다"
19,moderate,"적당한, 완화하다"
19,optimal,"최적의, 최선의"
19,possess,"소유하다, 갖고 있다"
19,put A in jeopardy,A를 위험에 빠뜨리다
19,quite,"꽤, 상당히"
19,sales figure,매출액
19,seek to do,~하려 애쓰다
19,split,"쪼개다, 분리시키다, 균역, 분열"
19,submission,제출
19,surrounding,"주위의, 주변의"
19,to that end,그 목적을 위해
19,transition,"변화, 이행"
19,unusually,"유난히, 비정상적으로"
19,added benefits,부가적인 이점
